date,C_GR_RLC,company_code,company,ref_price,yesterday_price,open,last,close,low,high,qty_traded,num_trades,value,I
31/07/18,51,770001,OFFICEPLAST,2.8,2.8,0.0,0.0,2.8,0.0,0.0,0,0,,
31/07/18,51,734001,SERVICOM,2.2,2.24,2.2,2.2,2.2,2.14,2.23,22352,65,48657.56,
31/07/18,51,765001,TAWASOL GP HOLDING,0.37,0.37,0.37,0.38,0.38,0.37,0.38,85541,36,31897.01,
31/07/18,52,750001,AETECH,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0,0,,
31/07/18,52,766001,MAGHREB INTERN PUB,0.9,0.9,0.0,0.0,0.9,0.0,0.0,0,0,,
31/07/18,52,773001,SANIMED,2.31,2.31,2.31,2.31,2.31,2.31,2.31,662,6,1529.22,
31/07/18,52,760001,SOTEMAIL,1.45,1.45,0.0,0.0,1.45,0.0,0.0,0,0,,
31/07/18,99,503001,STIP,1.66,1.66,0.0,0.0,1.66,0.0,0.0,0,0,,
01/08/18,11,725001,ADWYA,5.8,5.8,5.72,5.75,5.75,5.7,5.75,915,3,5255.8,
01/08/18,11,340005,AMEN BANK,31.48,31.48,31.48,31.48,31.48,31.48,31.48,302,2,9506.96,
01/08/18,11,730001,ARTES,6.68,6.68,6.6,6.56,6.56,6.56,6.61,7220,9,47603.7,
01/08/18,11,714001,ASSAD,9.97,9.97,9.97,9.7,9.7,9.7,9.97,18798,75,182676.26,
01/08/18,11,360035,ATB,4.15,4.15,4.15,4.15,4.15,4.15,4.16,24610,38,102175.83,
01/08/18,11,774001,ATELIER MEUBLE INT,3.28,3.28,3.26,3.28,3.28,3.25,3.28,304,4,990.12,
01/08/18,11,470010,ATL,3.2,3.2,3.2,3.23,3.23,3.2,3.23,6890,9,22094.7,
01/08/18,11,160015,ATTIJARI BANK,52.99,52.5,52.99,53.0,53.0,51.5,53.0,6341,61,332455.02,
01/08/18,11,661001,ATTIJARI LEASING,18.2,18.2,0.0,0.0,18.2,0.0,0.0,0,0,,
01/08/18,11,190060,BH,20.68,20.68,20.68,21.2,21.2,20.68,21.3,24511,84,514569.32,
01/08/18,11,180045,BIAT,176.0,176.0,176.0,175.4,175.4,175.4,176.11,2275,53,399962.84,
01/08/18,11,310060,BNA,21.42,20.8,21.42,21.9,21.9,20.8,22.0,82567,239,1744906.48,
01/08/18,11,220005,BT,8.77,8.76,8.77,8.7,8.7,8.6,8.77,56071,63,489554.32,
01/08/18,11,759001,CELLCOM,1.77,1.77,1.74,1.72,1.72,1.72,1.74,26,3,45.12,
01/08/18,11,420085,CIL,16.0,16.0,0.0,0.0,16.0,0.0,0.0,0,0,,
01/08/18,11,755001,CITY CARS,11.47,11.47,11.4,11.4,11.4,11.4,11.4,996,6,11354.4,
01/08/18,11,767001,DELICE HOLDING,17.86,17.86,17.99,17.87,17.87,17.87,18.0,760,6,13646.1,
01/08/18,11,665001,ELECTROSTAR,2.26,2.26,2.2,2.2,2.2,2.2,2.2,53,3,116.6,
01/08/18,11,741001,ENNAKL AUTOMOBILES,11.88,11.88,11.95,11.8,11.8,11.8,11.95,1170,14,13867.8,
01/08/18,11,721001,ESSOUKNA,3.13,3.13,3.04,3.1,3.1,3.04,3.1,625,8,1900.3,
01/08/18,11,757001,EURO-CYCLES,27.3,27.5,27.3,26.65,26.65,26.6,27.3,15986,121,429789.81,
01/08/18,11,713001,GIF-FILTER,1.33,1.33,1.33,1.38,1.38,1.33,1.38,33475,72,46005.2,
01/08/18,11,731013,HANNIBAL LEASE,8.5,8.5,8.5,8.5,8.5,8.5,8.5,69,2,586.5,
01/08/18,11,644001,MAGASIN GENERAL,39.5,39.5,0.0,0.0,39.5,0.0,0.0,0,0,,
01/08/18,11,100010,MONOPRIX,10.5,10.5,10.49,10.49,10.49,10.49,10.5,2510,10,26339.9,
01/08/18,11,762001,MPBS,3.64,3.64,3.64,3.55,3.55,3.55,3.64,1857,8,6600.36,
01/08/18,11,753001,ONE TECH HOLDING,17.35,17.35,17.35,17.35,17.35,17.12,17.35,20566,32,356671.6,
01/08/18,11,570001,POULINA GP HOLDING,11.3,11.39,11.3,11.29,11.29,11.01,11.4,1441,10,16218.9,
01/08/18,11,761001,SAH,14.0,13.61,14.0,13.58,13.58,13.58,14.0,4179,21,57441.56,
01/08/18,11,110025,SFBT,24.4,24.4,24.4,24.4,24.4,24.2,24.6,5967,66,145852.85,
01/08/18,11,659001,SIAME,2.34,2.4,2.34,2.4,2.4,2.34,2.4,5825,9,13678.3,
01/08/18,11,400005,SIMPAR,35.68,35.68,0.0,0.0,35.68,0.0,0.0,0,0,,
01/08/18,11,718001,SITS,2.12,2.12,2.12,2.12,2.12,2.12,2.12,1959,8,4153.08,
01/08/18,11,678001,SOMOCER,1.28,1.28,1.28,1.31,1.31,1.27,1.31,86708,116,110625.17,
01/08/18,11,729001,SOPAT,2.49,2.49,2.38,2.35,2.34,2.35,2.41,98524,179,234142.73,-
01/08/18,11,653001,SOTETEL,3.95,4.07,3.95,3.9,3.9,3.85,4.05,31538,100,124596.15,
01/08/18,11,763001,SOTIPAPIER,4.4,4.4,4.4,4.4,4.4,4.39,4.44,3933,22,17343.45,
01/08/18,11,666001,SOTRAPIL,15.1,15.43,15.1,15.55,15.55,15.1,15.55,1527,9,23678.4,
01/08/18,11,658001,SOTUMAG,2.29,2.3,2.29,2.3,2.3,2.23,2.3,2606,11,5972.55,
01/08/18,11,656001,SOTUVER,8.2,8.2,8.2,8.21,8.21,8.16,8.21,15761,43,129200.64,
01/08/18,11,606001,STAR,145.0,145.0,146.9,146.9,146.9,146.9,146.9,1,1,146.9,
01/08/18,11,260095,STB,5.15,5.15,5.15,5.3,5.3,5.15,5.3,28424,87,149532.81,
01/08/18,11,744001,TELNET HOLDING,11.32,11.38,11.32,11.35,11.35,11.3,11.35,26603,48,301151.84,
01/08/18,11,727001,TPR,5.13,5.13,5.13,5.12,5.12,5.11,5.13,11446,26,58572.38,
01/08/18,11,738001,TUNIS RE,7.99,7.99,7.76,7.9,7.9,7.76,7.9,130,4,1013.0,
01/08/18,11,120040,TUNISAIR,0.57,0.57,0.56,0.56,0.56,0.56,0.57,22022,15,12332.35,
01/08/18,11,769001,UADH,1.65,1.65,1.69,1.75,1.75,1.69,1.75,12286,33,21180.38,+
01/08/18,11,390010,UIB,33.7,33.7,33.7,33.5,33.5,33.12,33.7,14521,55,483235.68,
01/08/18,11,772001,UNIMED,8.9,8.9,8.9,8.9,8.9,8.9,8.9,809,5,7200.1,
01/08/18,11,720001,WIFACK INT BANK,6.88,6.88,6.88,6.88,6.88,6.68,6.88,477,9,3277.24,
01/08/18,12,230035,AIR LIQUDE TSIE,87.0,87.0,0.0,0.0,87.0,0.0,0.0,0,0,,
01/08/18,12,380070,ALKIMIA,34.09,34.09,0.0,0.0,34.09,0.0,0.0,0,0,,
01/08/18,12,655001,ASSURANCES SALIM,26.3,26.3,0.0,0.0,26.3,0.0,0.0,0,0,,
01/08/18,12,300045,ASTREE,32.5,32.5,0.0,0.0,32.5,0.0,0.0,0,0,,
01/08/18,12,758001,BEST LEASE,1.8,1.8,0.0,0.0,1.8,0.0,0.0,0,0,,
01/08/18,12,130055,BTE (ADP),13.13,13.13,13.19,13.19,13.19,13.19,13.19,1,1,13.19,
01/08/18,12,735001,CIMENTS DE BIZERTE,2.75,2.75,2.67,2.67,2.67,2.67,2.67,300,1,801.0,
01/08/18,12,330090,ELBENE INDUSTRIE,3.59,3.59,0.0,0.0,3.59,0.0,0.0,0,0,,
01/08/18,12,320075,ICF,73.0,72.0,73.0,72.8,72.8,72.8,73.0,640,9,46620.0,
01/08/18,12,672004,MODERN LEASING,3.3,3.3,3.3,3.3,3.3,3.3,3.3,108,2,356.4,
01/08/18,12,250065,PLAC. TSIE-SICAF,41.0,41.0,0.0,0.0,41.0,0.0,0.0,0,0,,
01/08/18,12,667001,SIPHAT,3.44,3.44,3.5,3.5,3.5,3.5,3.5,155,1,542.5,
01/08/18,12,140070,SPDIT - SICAF,10.07,10.07,0.0,0.0,10.07,0.0,0.0,0,0,,
01/08/18,12,664001,STEQ,4.95,4.95,0.0,0.0,4.95,0.0,0.0,0,0,,
01/08/18,12,410020,TUNINVEST-SICAR,7.52,7.69,7.52,7.52,7.52,7.52,7.52,149,1,1120.48,
01/08/18,12,240050,UBCI,24.2,24.2,24.2,24.9,24.9,24.2,24.9,104,5,2576.3,
01/08/18,13,768001,ASS MULTI ITTIHAD,6.65,6.64,6.65,6.8,6.8,6.65,6.8,7836,19,52554.75,
01/08/18,13,430030,SITEX,5.95,5.95,0.0,0.0,5.95,0.0,0.0,0,0,,
01/08/18,13,617001,STE TUN. DU SUCRE,12.65,12.65,0.0,0.0,12.65,0.0,0.0,0,0,,
01/08/18,33,768004,AMI DA 1/4 110817,1.66,1.58,0.0,0.0,1.66,0.0,0.0,0,0,,
01/08/18,51,150085,AMS,0.97,0.95,0.97,0.99,1.0,0.97,0.99,6813,26,6670.27,+
01/08/18,51,740001,CARTHAGE CEMENT,1.93,1.94,1.93,1.88,1.88,1.88,1.93,206419,282,393220.02,
01/08/18,51,764001,CEREALIS,5.01,5.01,5.0,5.16,5.16,5.0,5.16,2000,13,10095.69,
01/08/18,51,749001,HEXABYTE,5.34,5.34,5.19,5.19,5.19,5.19,5.19,30,3,155.7,
01/08/18,51,751001,LAND OR,9.05,9.05,8.78,8.99,8.99,8.78,8.99,997,8,8755.89,
01/08/18,51,754001,NEW BODY LINE,5.1,5.1,5.09,5.0,5.0,5.0,5.1,4929,13,24896.36,
01/08/18,51,770001,OFFICEPLAST,2.8,2.8,0.0,0.0,2.8,0.0,0.0,0,0,,
01/08/18,51,734001,SERVICOM,2.2,2.2,2.2,2.11,2.11,2.11,2.2,6974,31,14761.48,-
01/08/18,51,765001,TAWASOL GP HOLDING,0.37,0.38,0.37,0.38,0.38,0.36,0.38,72300,19,26490.02,
01/08/18,52,750001,AETECH,0.5,0.5,0.0,0.0,0.48,0.0,0.0,0,0,,-
01/08/18,52,766001,MAGHREB INTERN PUB,0.9,0.9,0.0,0.0,0.9,0.0,0.0,0,0,,
01/08/18,52,773001,SANIMED,2.31,2.31,0.0,0.0,2.31,0.0,0.0,0,0,,
01/08/18,52,760001,SOTEMAIL,1.45,1.45,1.39,1.39,1.39,1.39,1.39,200,1,278.0,
01/08/18,99,503001,STIP,1.66,1.66,0.0,0.0,1.66,0.0,0.0,0,0,,
02/08/18,11,725001,ADWYA,5.75,5.75,5.74,5.71,5.71,5.71,5.74,341,4,1955.34,
02/08/18,11,340005,AMEN BANK,31.48,31.48,31.42,31.48,31.48,31.42,31.6,403,9,12675.62,
02/08/18,11,730001,ARTES,6.56,6.56,6.56,6.56,6.56,6.56,6.6,9334,29,61301.89,
02/08/18,11,714001,ASSAD,9.97,9.7,9.97,9.9,9.9,9.68,9.97,5378,20,52828.37,
02/08/18,11,360035,ATB,4.15,4.15,4.15,4.15,4.15,4.14,4.15,11717,29,48613.85,
02/08/18,11,774001,ATELIER MEUBLE INT,3.29,3.28,3.29,3.23,3.23,3.23,3.29,23809,10,77163.99,
02/08/18,11,470010,ATL,3.2,3.23,3.2,3.2,3.2,3.2,3.2,33160,16,106112.0,
02/08/18,11,160015,ATTIJARI BANK,53.01,53.0,53.01,53.6,53.6,52.5,53.98,11339,121,603602.42,
02/08/18,11,661001,ATTIJARI LEASING,18.2,18.2,0.0,0.0,18.2,0.0,0.0,0,0,,
02/08/18,11,190060,BH,21.2,21.2,21.2,21.5,21.5,21.2,21.6,17235,60,368736.46,
02/08/18,11,180045,BIAT,175.4,175.4,175.4,176.2,176.2,171.2,177.0,3412,56,597218.76,
02/08/18,11,310060,BNA,21.92,21.9,21.92,21.4,21.4,21.27,21.92,125398,144,2682932.51,
02/08/18,11,220005,BT,8.7,8.7,8.7,8.7,8.7,8.52,8.7,12042,34,103420.88,
02/08/18,11,759001,CELLCOM,1.77,1.72,1.77,1.67,1.67,1.67,1.77,2060,16,3444.92,
02/08/18,11,420085,CIL,16.0,16.0,15.6,15.8,15.8,15.28,15.8,104,4,1592.8,
02/08/18,11,755001,CITY CARS,11.4,11.4,11.4,11.5,11.5,11.4,11.5,400,7,4577.31,
02/08/18,11,767001,DELICE HOLDING,17.87,17.87,17.5,17.46,17.46,17.34,17.5,702,9,12272.2,
02/08/18,11,665001,ELECTROSTAR,2.2,2.2,2.2,2.25,2.25,2.14,2.25,720,12,1561.55,
02/08/18,11,741001,ENNAKL AUTOMOBILES,11.9,11.8,11.9,11.89,11.89,11.6,11.9,1543,20,18203.53,
02/08/18,11,721001,ESSOUKNA,3.13,3.1,3.13,3.04,3.04,3.04,3.13,585,7,1780.0,
02/08/18,11,757001,EURO-CYCLES,26.63,26.65,26.63,25.97,25.97,25.9,26.63,31861,238,831695.7,
02/08/18,11,713001,GIF-FILTER,1.38,1.38,1.38,1.35,1.35,1.35,1.4,44567,61,61893.59,
02/08/18,11,731013,HANNIBAL LEASE,8.5,8.5,0.0,0.0,8.5,0.0,0.0,0,0,,
02/08/18,11,644001,MAGASIN GENERAL,39.5,39.5,38.62,38.62,38.62,38.62,38.62,50,1,1931.0,
02/08/18,11,100010,MONOPRIX,10.49,10.49,10.47,10.49,10.49,10.29,10.5,3545,28,37085.26,
02/08/18,11,762001,MPBS,3.64,3.55,3.64,3.55,3.55,3.55,3.64,2105,5,7480.2,
02/08/18,11,753001,ONE TECH HOLDING,17.35,17.35,17.34,17.33,17.33,17.33,17.35,348,6,6034.08,
02/08/18,11,570001,POULINA GP HOLDING,11.39,11.29,11.39,11.3,11.3,11.3,11.4,113,3,1286.7,
02/08/18,11,761001,SAH,13.58,13.58,13.58,13.27,13.27,13.19,13.58,1150,23,15334.54,
02/08/18,11,110025,SFBT,24.4,24.4,24.4,23.9,23.9,23.8,24.4,11715,73,281159.8,
02/08/18,11,659001,SIAME,2.4,2.4,2.4,2.36,2.36,2.36,2.4,3554,7,8387.6,
02/08/18,11,400005,SIMPAR,35.68,35.68,0.0,0.0,35.68,0.0,0.0,0,0,,
02/08/18,11,718001,SITS,2.12,2.12,0.0,0.0,2.12,0.0,0.0,0,0,,
02/08/18,11,678001,SOMOCER,1.32,1.31,1.32,1.33,1.33,1.3,1.37,146396,152,194785.61,
02/08/18,11,729001,SOPAT,2.34,2.34,2.24,2.2,2.2,2.2,2.24,42242,55,93264.2,-
02/08/18,11,653001,SOTETEL,3.9,3.9,3.9,3.8,3.79,3.79,3.9,12166,46,46671.43,-
02/08/18,11,763001,SOTIPAPIER,4.4,4.4,4.4,4.43,4.43,4.4,4.43,8798,21,38731.35,
02/08/18,11,666001,SOTRAPIL,15.55,15.55,15.5,15.12,15.12,15.1,15.55,963,6,14800.4,
02/08/18,11,658001,SOTUMAG,2.3,2.3,2.24,2.24,2.24,2.24,2.3,3400,10,7622.0,
02/08/18,11,656001,SOTUVER,8.21,8.21,8.18,8.08,8.08,8.0,8.2,12602,37,101128.35,
02/08/18,11,606001,STAR,146.9,146.9,145.0,145.51,145.51,145.0,147.5,1408,12,207284.03,
02/08/18,11,260095,STB,5.3,5.3,5.3,5.15,5.15,5.15,5.3,23525,51,121568.2,
02/08/18,11,744001,TELNET HOLDING,11.32,11.35,11.32,11.15,11.15,11.15,11.33,19101,62,215167.06,
02/08/18,11,727001,TPR,5.13,5.12,5.13,5.1,5.1,5.0,5.13,16703,49,84663.88,
02/08/18,11,738001,TUNIS RE,7.9,7.9,7.9,7.9,7.9,7.9,7.9,275,5,2172.5,
02/08/18,11,120040,TUNISAIR,0.57,0.56,0.57,0.57,0.57,0.56,0.58,27885,18,15879.48,
02/08/18,11,769001,UADH,1.79,1.75,1.79,1.84,1.84,1.79,1.84,23849,59,43828.05,
02/08/18,11,390010,UIB,33.4,33.5,33.4,33.6,33.6,32.4,33.8,36064,87,1193202.27,
02/08/18,11,772001,UNIMED,8.9,8.9,8.79,8.9,8.9,8.77,8.99,11612,24,102411.0,
02/08/18,11,720001,WIFACK INT BANK,6.88,6.88,6.75,6.75,6.75,6.75,6.75,77,2,519.75,
02/08/18,12,230035,AIR LIQUDE TSIE,87.0,87.0,0.0,0.0,87.0,0.0,0.0,0,0,,
02/08/18,12,380070,ALKIMIA,34.09,34.09,0.0,0.0,34.09,0.0,0.0,0,0,,
02/08/18,12,655001,ASSURANCES SALIM,26.3,26.3,0.0,0.0,26.3,0.0,0.0,0,0,,
02/08/18,12,300045,ASTREE,32.5,32.5,0.0,0.0,32.5,0.0,0.0,0,0,,
02/08/18,12,758001,BEST LEASE,1.8,1.8,1.8,1.8,1.8,1.8,1.8,70,1,126.0,
02/08/18,12,130055,BTE (ADP),13.19,13.19,0.0,0.0,13.19,0.0,0.0,0,0,,
02/08/18,12,735001,CIMENTS DE BIZERTE,2.74,2.67,2.74,2.73,2.73,2.73,2.74,500,4,1365.1,
02/08/18,12,330090,ELBENE INDUSTRIE,3.59,3.59,0.0,0.0,3.59,0.0,0.0,0,0,,
02/08/18,12,320075,ICF,72.3,72.8,72.3,72.3,72.3,72.3,72.3,73,6,5277.9,
02/08/18,12,672004,MODERN LEASING,3.3,3.3,3.3,3.3,3.3,3.3,3.3,200,2,660.0,
02/08/18,12,250065,PLAC. TSIE-SICAF,41.0,41.0,0.0,0.0,41.0,0.0,0.0,0,0,,
02/08/18,12,667001,SIPHAT,3.6,3.5,3.6,3.7,3.7,3.6,3.7,45,2,166.0,
02/08/18,12,140070,SPDIT - SICAF,10.07,10.07,9.9,9.9,9.9,9.9,9.9,1601,12,15849.9,
02/08/18,12,664001,STEQ,4.95,4.95,0.0,0.0,4.95,0.0,0.0,0,0,,
02/08/18,12,410020,TUNINVEST-SICAR,7.52,7.52,0.0,0.0,7.52,0.0,0.0,0,0,,
02/08/18,12,240050,UBCI,25.2,24.9,25.2,25.5,25.5,25.2,25.5,500,5,12720.0,
02/08/18,13,768001,ASS MULTI ITTIHAD,6.81,6.8,6.81,6.81,6.81,6.81,6.81,267,7,1818.27,
02/08/18,13,430030,SITEX,5.95,5.95,0.0,0.0,5.95,0.0,0.0,0,0,,
02/08/18,13,617001,STE TUN. DU SUCRE,12.65,12.65,0.0,0.0,12.65,0.0,0.0,0,0,,
02/08/18,33,768004,AMI DA 1/4 110817,1.7,1.58,1.45,1.45,1.45,1.45,1.45,2,1,2.9,
02/08/18,51,150085,AMS,1.0,1.0,0.0,0.0,1.04,0.0,0.0,0,0,,+
02/08/18,51,740001,CARTHAGE CEMENT,1.88,1.88,1.88,1.88,1.88,1.84,1.92,52182,92,96971.99,
02/08/18,51,764001,CEREALIS,5.16,5.16,0.0,0.0,5.16,0.0,0.0,0,0,,
02/08/18,51,749001,HEXABYTE,5.19,5.19,5.34,5.34,5.34,5.34,5.34,10,1,53.4,
02/08/18,51,751001,LAND OR,8.99,8.99,8.78,8.9,8.9,8.78,8.9,150,2,1327.8,
02/08/18,51,754001,NEW BODY LINE,5.06,5.0,5.06,5.0,5.0,5.0,5.06,2510,6,12550.6,
02/08/18,51,770001,OFFICEPLAST,2.8,2.8,0.0,0.0,2.8,0.0,0.0,0,0,,
02/08/18,51,734001,SERVICOM,2.11,2.11,2.02,2.02,2.02,2.02,2.1,44497,108,90195.04,
02/08/18,51,765001,TAWASOL GP HOLDING,0.38,0.38,0.38,0.38,0.38,0.37,0.38,13080,11,4950.4,
02/08/18,52,750001,AETECH,0.48,0.48,0.48,0.48,0.48,0.48,0.48,792,6,380.16,
02/08/18,52,766001,MAGHREB INTERN PUB,0.9,0.9,0.0,0.0,0.9,0.0,0.0,0,0,,
02/08/18,52,773001,SANIMED,2.31,2.31,0.0,0.0,2.31,0.0,0.0,0,0,,
02/08/18,52,760001,SOTEMAIL,1.39,1.39,0.0,0.0,1.39,0.0,0.0,0,0,,
02/08/18,99,503001,STIP,1.66,1.66,0.0,0.0,1.66,0.0,0.0,0,0,,
03/08/18,11,725001,ADWYA,5.71,5.71,5.6,5.7,5.7,5.59,5.73,8541,29,48549.11,
03/08/18,11,340005,AMEN BANK,31.58,31.48,31.58,31.3,31.3,31.3,31.58,500,6,15660.1,
03/08/18,11,730001,ARTES,6.56,6.56,6.56,6.6,6.6,6.56,6.6,19986,29,131843.12,
03/08/18,11,714001,ASSAD,9.9,9.9,9.75,9.9,9.9,9.7,9.94,4621,18,45312.81,
03/08/18,11,360035,ATB,4.15,4.15,4.15,4.15,4.15,4.14,4.15,10000,20,41495.0,
03/08/18,11,774001,ATELIER MEUBLE INT,3.28,3.23,3.28,3.23,3.23,3.21,3.28,3450,16,11142.0,
03/08/18,11,470010,ATL,3.2,3.2,3.2,3.2,3.2,3.2,3.2,19560,15,62592.0,
03/08/18,11,160015,ATTIJARI BANK,53.99,53.6,53.99,54.0,54.0,53.7,55.2,9177,116,499857.55,
03/08/18,11,661001,ATTIJARI LEASING,18.5,18.2,18.5,18.48,18.48,18.48,18.5,251,8,4643.48,
03/08/18,11,190060,BH,21.5,21.5,21.3,21.0,21.0,21.0,21.3,7640,29,160534.3,
03/08/18,11,180045,BIAT,177.0,176.2,177.0,176.5,176.5,176.2,178.0,923,28,163401.3,
03/08/18,11,310060,BNA,21.89,21.4,21.89,21.5,21.5,21.41,21.89,13651,56,294713.59,
03/08/18,11,220005,BT,8.68,8.7,8.68,8.56,8.56,8.52,8.7,4913,26,42043.77,
03/08/18,11,759001,CELLCOM,1.7,1.67,1.7,1.65,1.65,1.65,1.72,658,15,1088.5,
03/08/18,11,420085,CIL,15.8,15.8,15.78,15.8,15.8,15.78,15.8,80,40,1263.92,
03/08/18,11,755001,CITY CARS,11.5,11.5,11.6,11.6,11.6,11.6,11.6,50,1,580.0,
03/08/18,11,767001,DELICE HOLDING,17.46,17.46,17.8,17.7,17.7,17.7,17.8,1160,7,20644.0,
03/08/18,11,665001,ELECTROSTAR,2.25,2.25,2.2,2.19,2.19,2.19,2.2,99,3,217.21,
03/08/18,11,741001,ENNAKL AUTOMOBILES,11.95,11.89,11.95,11.9,11.9,11.8,11.95,1247,18,14872.6,
03/08/18,11,721001,ESSOUKNA,3.1,3.04,3.1,3.01,3.01,3.01,3.1,1209,14,3647.16,
03/08/18,11,757001,EURO-CYCLES,25.9,25.97,25.9,25.9,25.9,25.8,26.09,10855,91,281159.68,
03/08/18,11,713001,GIF-FILTER,1.35,1.35,1.32,1.31,1.31,1.31,1.34,11788,21,15475.11,
03/08/18,11,731013,HANNIBAL LEASE,8.5,8.5,8.69,8.69,8.69,8.69,8.69,1,1,8.69,
03/08/18,11,644001,MAGASIN GENERAL,38.62,38.62,38.71,38.71,38.71,38.7,38.71,9291,11,359598.47,
03/08/18,11,100010,MONOPRIX,10.49,10.49,10.49,10.5,10.5,10.18,10.5,4563,24,47377.74,
03/08/18,11,762001,MPBS,3.55,3.55,3.5,3.5,3.5,3.5,3.5,2703,7,9460.5,
03/08/18,11,753001,ONE TECH HOLDING,17.3,17.33,17.3,17.3,17.3,17.14,17.3,3063,24,52661.45,
03/08/18,11,570001,POULINA GP HOLDING,11.4,11.3,11.4,11.39,11.39,11.1,11.4,778,14,8813.43,
03/08/18,11,761001,SAH,13.27,13.27,13.27,13.5,13.5,13.27,13.52,9761,33,131742.68,
03/08/18,11,110025,SFBT,23.9,23.9,23.9,24.0,24.0,23.88,24.0,14315,80,342602.38,
03/08/18,11,659001,SIAME,2.36,2.36,2.35,2.35,2.35,2.35,2.35,1700,3,3995.0,
03/08/18,11,400005,SIMPAR,35.68,35.68,0.0,0.0,35.68,0.0,0.0,0,0,,
03/08/18,11,718001,SITS,2.12,2.12,2.15,2.13,2.13,2.13,2.15,805,2,1714.75,
03/08/18,11,678001,SOMOCER,1.34,1.33,1.34,1.33,1.33,1.31,1.36,18357,31,24527.92,
03/08/18,11,729001,SOPAT,2.2,2.2,2.12,2.11,2.11,2.11,2.29,189557,227,407563.71,
03/08/18,11,653001,SOTETEL,3.88,3.79,3.88,3.9,3.9,3.77,3.99,24926,94,97630.68,
03/08/18,11,763001,SOTIPAPIER,4.43,4.43,4.4,4.4,4.4,4.4,4.41,9818,22,43201.2,
03/08/18,11,666001,SOTRAPIL,15.55,15.12,15.55,16.01,16.01,15.55,16.01,2422,21,38216.6,
03/08/18,11,658001,SOTUMAG,2.28,2.24,2.28,2.22,2.22,2.22,2.3,11245,18,25076.02,
03/08/18,11,656001,SOTUVER,8.08,8.08,8.08,8.09,8.09,8.08,8.12,4192,27,33963.98,
03/08/18,11,606001,STAR,145.51,145.51,145.51,147.0,147.0,145.2,147.0,617,6,89787.0,
03/08/18,11,260095,STB,5.15,5.15,5.15,5.2,5.2,5.09,5.2,18669,34,96137.15,
03/08/18,11,744001,TELNET HOLDING,11.15,11.15,11.05,11.42,11.42,11.0,11.45,13535,47,149686.48,
03/08/18,11,727001,TPR,5.08,5.1,5.08,5.1,5.1,5.0,5.1,9314,35,47318.24,
03/08/18,11,738001,TUNIS RE,7.9,7.9,7.8,7.84,7.84,7.8,7.84,365,5,2860.0,
03/08/18,11,120040,TUNISAIR,0.58,0.57,0.58,0.57,0.57,0.57,0.58,21613,25,12319.47,
03/08/18,11,769001,UADH,1.85,1.84,1.85,1.82,1.82,1.81,1.87,18959,37,34792.05,
03/08/18,11,390010,UIB,33.6,33.6,33.6,33.65,33.65,33.59,34.0,12350,46,415081.32,
03/08/18,11,772001,UNIMED,8.9,8.9,8.97,8.81,8.81,8.81,8.97,706,3,6331.86,
03/08/18,11,720001,WIFACK INT BANK,6.75,6.75,6.68,6.94,6.94,6.68,6.95,739,17,4990.27,
03/08/18,12,230035,AIR LIQUDE TSIE,87.0,87.0,0.0,0.0,87.0,0.0,0.0,0,0,,
03/08/18,12,380070,ALKIMIA,34.09,34.09,0.0,0.0,34.09,0.0,0.0,0,0,,
03/08/18,12,655001,ASSURANCES SALIM,26.3,26.3,27.08,27.08,27.08,27.08,27.08,5,1,135.4,
03/08/18,12,300045,ASTREE,32.5,32.5,0.0,0.0,32.5,0.0,0.0,0,0,,
03/08/18,12,758001,BEST LEASE,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1030,2,1854.0,
03/08/18,12,130055,BTE (ADP),12.9,13.19,12.9,12.9,13.28,12.9,12.9,169,3,2180.1,+
03/08/18,12,735001,CIMENTS DE BIZERTE,2.74,2.73,2.74,2.7,2.7,2.7,2.74,1275,5,3482.5,
03/08/18,12,330090,ELBENE INDUSTRIE,3.59,3.59,0.0,0.0,3.59,0.0,0.0,0,0,,
03/08/18,12,320075,ICF,71.0,72.3,71.0,68.87,68.87,68.87,71.0,361,17,24983.48,
03/08/18,12,672004,MODERN LEASING,3.3,3.3,3.22,3.22,3.22,3.22,3.22,50,5,161.0,
03/08/18,12,250065,PLAC. TSIE-SICAF,41.0,41.0,0.0,0.0,41.0,0.0,0.0,0,0,,
03/08/18,12,667001,SIPHAT,3.7,3.7,3.61,3.61,3.61,3.61,3.61,65,2,234.65,
03/08/18,12,140070,SPDIT - SICAF,9.9,9.9,9.9,9.9,9.9,9.9,9.9,1270,4,12573.0,
03/08/18,12,664001,STEQ,4.95,4.95,4.95,4.95,4.95,4.95,4.95,90,1,445.5,
03/08/18,12,410020,TUNINVEST-SICAR,7.52,7.52,0.0,0.0,7.52,0.0,0.0,0,0,,
03/08/18,12,240050,UBCI,25.5,25.5,25.5,26.2,26.2,25.5,26.2,620,6,16041.0,
03/08/18,13,768001,ASS MULTI ITTIHAD,6.65,6.81,6.65,6.8,6.8,6.65,6.8,5557,10,37531.55,
03/08/18,13,430030,SITEX,5.95,5.95,0.0,0.0,5.95,0.0,0.0,0,0,,
03/08/18,13,617001,STE TUN. DU SUCRE,12.65,12.65,0.0,0.0,12.65,0.0,0.0,0,0,,
03/08/18,33,768004,AMI DA 1/4 110817,1.7,1.45,0.0,0.0,1.7,0.0,0.0,0,0,,
